,cate,cate_flag,price_9,price_8,price_7,price_6,price_5,price_4,price_3,price_2,price_1,amount_7,amount_6,amount_5,amount_4,amount_3,amount_2,amount_1,wt_7,wt_6,wt_5,wt_4,wt_3,wt_2,wt_1,date
11311,冬瓜,14,0.38361311819778704,4.750610328638498,0.21919126671403652,4.045454545454545,2.59696261682243,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,339.33,355.99999999999994,333.45,364.29000000000013,203.26,253.56,263.83000000000004,1548.1,88.0,128.4,88.5,81.1,74.0,52.1,2021-09-08
11336,冬瓜,14,4.750610328638498,0.21919126671403652,4.045454545454545,2.59696261682243,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,355.99999999999994,333.45,364.29000000000013,203.26,253.56,263.83000000000004,456.67999999999984,88.0,128.4,88.5,81.1,74.0,52.1,113.46,2021-09-09
11363,冬瓜,14,0.21919126671403652,4.045454545454545,2.59696261682243,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,333.45,364.29000000000013,203.26,253.56,263.83000000000004,456.67999999999984,540.3599999999999,128.4,88.5,81.1,74.0,52.1,113.46,121.84,2021-09-10
11389,冬瓜,14,4.045454545454545,2.59696261682243,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,364.29000000000013,203.26,253.56,263.83000000000004,456.67999999999984,540.3599999999999,347.21,88.5,81.1,74.0,52.1,113.46,121.84,110.78,2021-09-11
11414,冬瓜,14,2.59696261682243,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,203.26,253.56,263.83000000000004,456.67999999999984,540.3599999999999,347.21,324.2100000000001,81.1,74.0,52.1,113.46,121.84,110.78,91.5,2021-09-12
11440,冬瓜,14,4.116271186440678,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,253.56,263.83000000000004,456.67999999999984,540.3599999999999,347.21,324.2100000000001,148.55,74.0,52.1,113.46,121.84,110.78,91.5,44.6,2021-09-13
11479,冬瓜,14,2.5062885326757094,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,263.83000000000004,456.67999999999984,540.3599999999999,347.21,324.2100000000001,148.55,513.1000000000001,52.1,113.46,121.84,110.78,91.5,44.6,93.92,2021-09-14
11505,冬瓜,14,3.4264864864864863,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,456.67999999999984,540.3599999999999,347.21,324.2100000000001,148.55,513.1000000000001,455.66999999999985,113.46,121.84,110.78,91.5,44.6,93.92,3726.86,2021-09-15
11518,冬瓜,14,5.063915547024952,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,540.3599999999999,347.21,324.2100000000001,148.55,513.1000000000001,455.66999999999985,362.62,121.84,110.78,91.5,44.6,93.92,3726.86,1465.28,2021-09-16
11544,冬瓜,14,4.025030847875902,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,347.21,324.2100000000001,148.55,513.1000000000001,455.66999999999985,362.62,449.95000000000016,110.78,91.5,44.6,93.92,3726.86,1465.28,83.52,2021-09-17
11570,冬瓜,14,4.434996717005907,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,324.2100000000001,148.55,513.1000000000001,455.66999999999985,362.62,449.95000000000016,296.59,91.5,44.6,93.92,3726.86,1465.28,83.52,68.04,2021-09-18
11596,冬瓜,14,3.13423000541614,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,148.55,513.1000000000001,455.66999999999985,362.62,449.95000000000016,296.59,447.66,44.6,93.92,3726.86,1465.28,83.52,68.04,99.04,2021-09-19
11622,冬瓜,14,3.5432786885245906,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,513.1000000000001,455.66999999999985,362.62,449.95000000000016,296.59,447.66,298.43999999999994,93.92,3726.86,1465.28,83.52,68.04,99.04,104.0,2021-09-20
11648,冬瓜,14,3.330717488789237,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,455.66999999999985,362.62,449.95000000000016,296.59,447.66,298.43999999999994,355.78,3726.86,1465.28,83.52,68.04,99.04,104.0,70.84,2021-09-21
11674,冬瓜,14,5.463160136286203,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,362.62,449.95000000000016,296.59,447.66,298.43999999999994,355.78,199.86000000000004,1465.28,83.52,68.04,99.04,104.0,70.84,65.94,2021-09-22
11700,冬瓜,14,0.1222664656037522,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,449.95000000000016,296.59,447.66,298.43999999999994,355.78,199.86000000000004,561.34,83.52,68.04,99.04,104.0,70.84,65.94,1743.36,2021-09-23
11726,冬瓜,14,0.24747488534614545,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,296.59,447.66,298.43999999999994,355.78,199.86000000000004,561.34,513.4,68.04,99.04,104.0,70.84,65.94,1743.36,2535.9,2021-09-24
11753,冬瓜,14,5.3873323754789295,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,447.66,298.43999999999994,355.78,199.86000000000004,561.34,513.4,546.6999999999998,99.04,104.0,70.84,65.94,1743.36,2535.9,105.78,2021-09-25
11778,冬瓜,14,4.359053497942387,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,298.43999999999994,355.78,199.86000000000004,561.34,513.4,546.6999999999998,351.42,104.0,70.84,65.94,1743.36,2535.9,105.78,71.12,2021-09-26
11805,冬瓜,14,4.5199919224555725,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,355.78,199.86000000000004,561.34,513.4,546.6999999999998,351.42,446.94000000000005,70.84,65.94,1743.36,2535.9,105.78,71.12,3830.4,2021-09-27
11842,冬瓜,14,2.8696153846153836,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,199.86000000000004,561.34,513.4,546.6999999999998,351.42,446.94000000000005,436.75000000000017,65.94,1743.36,2535.9,105.78,71.12,3830.4,85.22,2021-09-28
11856,冬瓜,14,5.0223037831733475,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,561.34,513.4,546.6999999999998,351.42,446.94000000000005,436.75000000000017,415.01999999999987,1743.36,2535.9,105.78,71.12,3830.4,85.22,67.94,2021-09-29
11895,冬瓜,14,3.030937215650592,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,513.4,546.6999999999998,351.42,446.94000000000005,436.75000000000017,415.01999999999987,277.57,2535.9,105.78,71.12,3830.4,85.22,67.94,1672.22,2021-09-30
11908,冬瓜,14,0.3219874265785609,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,546.6999999999998,351.42,446.94000000000005,436.75000000000017,415.01999999999987,277.57,771.5799999999998,105.78,71.12,3830.4,85.22,67.94,1672.22,183.88,2021-10-01
11947,冬瓜,14,0.2024527781063922,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,351.42,446.94000000000005,436.75000000000017,415.01999999999987,277.57,771.5799999999998,231.89,71.12,3830.4,85.22,67.94,1672.22,183.88,1719.98,2021-10-02
11973,冬瓜,14,5.168273775761012,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,446.94000000000005,436.75000000000017,415.01999999999987,277.57,771.5799999999998,231.89,199.98,3830.4,85.22,67.94,1672.22,183.88,1719.98,77.44,2021-10-03
11987,冬瓜,14,4.941226096737907,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,436.75000000000017,415.01999999999987,277.57,771.5799999999998,231.89,199.98,560.9899999999999,85.22,67.94,1672.22,183.88,1719.98,77.44,106.62,2021-10-04
12025,冬瓜,14,0.11668233082706768,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,415.01999999999987,277.57,771.5799999999998,231.89,199.98,560.9899999999999,375.68,67.94,1672.22,183.88,1719.98,77.44,106.62,100.84,2021-10-05
12038,冬瓜,14,5.124970664163342,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,277.57,771.5799999999998,231.89,199.98,560.9899999999999,375.68,312.82000000000005,1672.22,183.88,1719.98,77.44,106.62,100.84,92.78,2021-10-06
12064,冬瓜,14,6.108625257580215,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,771.5799999999998,231.89,199.98,560.9899999999999,375.68,312.82000000000005,350.26,183.88,1719.98,77.44,106.62,100.84,92.78,106.18,2021-10-07
12103,冬瓜,14,0.16598892490222578,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,231.89,199.98,560.9899999999999,375.68,312.82000000000005,350.26,381.52,1719.98,77.44,106.62,100.84,92.78,106.18,84.64,2021-10-08
12116,冬瓜,14,4.196106156188819,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,199.98,560.9899999999999,375.68,312.82000000000005,350.26,381.52,424.4499999999999,77.44,106.62,100.84,92.78,106.18,84.64,77.14,2021-10-09
12143,冬瓜,14,0.13482133513180386,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,560.9899999999999,375.68,312.82000000000005,350.26,381.52,424.4499999999999,265.57000000000005,106.62,100.84,92.78,106.18,84.64,77.14,88.28,2021-10-10
12168,冬瓜,14,2.582386363636364,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,375.68,312.82000000000005,350.26,381.52,424.4499999999999,265.57000000000005,563.73,100.84,92.78,106.18,84.64,77.14,88.28,126.64,2021-10-11
12206,冬瓜,14,5.261583192646782,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,312.82000000000005,350.26,381.52,424.4499999999999,265.57000000000005,563.73,228.18,92.78,106.18,84.64,77.14,88.28,126.64,47.6,2021-10-12
12221,冬瓜,14,3.7255057516858385,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,350.26,381.52,424.4499999999999,265.57000000000005,563.73,228.18,301.56000000000006,106.18,84.64,77.14,88.28,126.64,47.6,59.4,2021-10-13
12247,冬瓜,14,3.371631817201984,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,381.52,424.4499999999999,265.57000000000005,563.73,228.18,301.56000000000006,342.1400000000001,84.64,77.14,88.28,126.64,47.6,59.4,107.96,2021-10-14
12284,冬瓜,14,3.2987379920889057,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,424.4499999999999,265.57000000000005,563.73,228.18,301.56000000000006,342.1400000000001,420.04,77.14,88.28,126.64,47.6,59.4,107.96,6921.74,2021-10-15
12299,冬瓜,14,4.507561436672969,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,265.57000000000005,563.73,228.18,301.56000000000006,342.1400000000001,420.04,545.16,88.28,126.64,47.6,59.4,107.96,6921.74,164.12,2021-10-16
12325,冬瓜,14,5.502333419756286,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,563.73,228.18,301.56000000000006,342.1400000000001,420.04,545.16,213.2,126.64,47.6,59.4,107.96,6921.74,164.12,77.2,2021-10-17
12351,冬瓜,14,3.0082691436338926,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,228.18,301.56000000000006,342.1400000000001,420.04,545.16,213.2,262.9800000000001,47.6,59.4,107.96,6921.74,164.12,77.2,86.0,2021-10-18
12376,冬瓜,14,4.451437144662034,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,301.56000000000006,342.1400000000001,420.04,545.16,213.2,262.9800000000001,366.34,59.4,107.96,6921.74,164.12,77.2,86.0,80.88,2021-10-19
12402,冬瓜,14,4.7936974789915965,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,342.1400000000001,420.04,545.16,213.2,262.9800000000001,366.34,285.83,107.96,6921.74,164.12,77.2,86.0,80.88,2654.84,2021-10-20
12428,冬瓜,14,5.076767676767678,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,420.04,545.16,213.2,262.9800000000001,366.34,285.83,469.73,6921.74,164.12,77.2,86.0,80.88,2654.84,93.18,2021-10-21
12454,冬瓜,14,3.169136717302705,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,545.16,213.2,262.9800000000001,366.34,285.83,469.73,600.74,164.12,77.2,86.0,80.88,2654.84,93.18,141.54,2021-10-22
12480,冬瓜,14,0.06068416323063276,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,213.2,262.9800000000001,366.34,285.83,469.73,600.74,456.71,77.2,86.0,80.88,2654.84,93.18,141.54,120.64,2021-10-23
12506,冬瓜,14,3.32171581769437,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,262.9800000000001,366.34,285.83,469.73,600.74,456.71,747.05,86.0,80.88,2654.84,93.18,141.54,120.64,147.52,2021-10-24
12532,冬瓜,14,2.761658031088083,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,366.34,285.83,469.73,600.74,456.71,747.05,278.80999999999995,80.88,2654.84,93.18,141.54,120.64,147.52,239.1,2021-10-25
12558,冬瓜,14,3.057906976744187,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,285.83,469.73,600.74,456.71,747.05,278.80999999999995,322.68000000000006,2654.84,93.18,141.54,120.64,147.52,239.1,4860.7,2021-10-26
12584,冬瓜,14,4.529426310583581,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,469.73,600.74,456.71,747.05,278.80999999999995,322.68000000000006,370.42000000000013,93.18,141.54,120.64,147.52,239.1,4860.7,84.9,2021-10-27
12610,冬瓜,14,0.10766373868105046,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,600.74,456.71,747.05,278.80999999999995,322.68000000000006,370.42000000000013,340.94,141.54,120.64,147.52,239.1,4860.7,84.9,1789.3,2021-10-28
12636,冬瓜,14,5.041103241038849,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,456.71,747.05,278.80999999999995,322.68000000000006,370.42000000000013,340.94,553.61,120.64,147.52,239.1,4860.7,84.9,1789.3,544.3,2021-10-29
12662,冬瓜,14,4.2443125618199815,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,747.05,278.80999999999995,322.68000000000006,370.42000000000013,340.94,553.61,441.65,147.52,239.1,4860.7,84.9,1789.3,544.3,142.6,2021-10-30
12688,冬瓜,14,3.785726127320956,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,278.80999999999995,322.68000000000006,370.42000000000013,340.94,553.61,441.65,690.1399999999999,239.1,4860.7,84.9,1789.3,544.3,142.6,196.58,2021-10-31
12714,冬瓜,14,5.064059110629066,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,322.68000000000006,370.42000000000013,340.94,553.61,441.65,690.1399999999999,758.11,4860.7,84.9,1789.3,544.3,142.6,196.58,141.5,2021-11-01
12740,冬瓜,14,1.1660811375993303,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,370.42000000000013,340.94,553.61,441.65,690.1399999999999,758.11,889.9299999999997,84.9,1789.3,544.3,142.6,196.58,141.5,2638.4,2021-11-02
12766,冬瓜,14,0.06638550003085976,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,340.94,553.61,441.65,690.1399999999999,758.11,889.9299999999997,657.1099999999999,1789.3,544.3,142.6,196.58,141.5,2638.4,163.5,2021-11-03
12792,冬瓜,14,4.36301531213192,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,553.61,441.65,690.1399999999999,758.11,889.9299999999997,657.1099999999999,597.8399999999998,544.3,142.6,196.58,141.5,2638.4,163.5,299.14,2021-11-04
12818,冬瓜,14,0.19054378807354835,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,441.65,690.1399999999999,758.11,889.9299999999997,657.1099999999999,597.8399999999998,801.5599999999997,142.6,196.58,141.5,2638.4,163.5,299.14,276.8,2021-11-05
12844,冬瓜,14,1.0171045379386368,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,690.1399999999999,758.11,889.9299999999997,657.1099999999999,597.8399999999998,801.5599999999997,688.4300000000002,196.58,141.5,2638.4,163.5,299.14,276.8,159.3,2021-11-06
12870,冬瓜,14,3.0971248246844314,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,758.11,889.9299999999997,657.1099999999999,597.8399999999998,801.5599999999997,688.4300000000002,517.26,141.5,2638.4,163.5,299.14,276.8,159.3,134.1,2021-11-07
12896,冬瓜,14,3.510733543595482,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,889.9299999999997,657.1099999999999,597.8399999999998,801.5599999999997,688.4300000000002,517.26,628.21,2638.4,163.5,299.14,276.8,159.3,134.1,116.1,2021-11-08
12922,冬瓜,14,5.357667844522968,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,657.1099999999999,597.8399999999998,801.5599999999997,688.4300000000002,517.26,628.21,382.15,163.5,299.14,276.8,159.3,134.1,116.1,76.9,2021-11-09
12948,冬瓜,14,0.3372991206791995,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,597.8399999999998,801.5599999999997,688.4300000000002,517.26,628.21,382.15,251.50000000000003,299.14,276.8,159.3,134.1,116.1,76.9,66.0,2021-11-10
12974,冬瓜,14,4.019021406727829,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,801.5599999999997,688.4300000000002,517.26,628.21,382.15,251.50000000000003,627.1400000000001,276.8,159.3,134.1,116.1,76.9,66.0,162.7,2021-11-11
13000,冬瓜,14,1.9985291168014967,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,688.4300000000002,517.26,628.21,382.15,251.50000000000003,627.1400000000001,309.64,159.3,134.1,116.1,76.9,66.0,162.7,86.2,2021-11-12
13026,冬瓜,14,2.8958092485549125,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,517.26,628.21,382.15,251.50000000000003,627.1400000000001,309.64,456.05,134.1,116.1,76.9,66.0,162.7,86.2,124.2,2021-11-13
13052,冬瓜,14,4.3215944758317635,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,628.21,382.15,251.50000000000003,627.1400000000001,309.64,456.05,283.0900000000001,116.1,76.9,66.0,162.7,86.2,124.2,89.8,2021-11-14
13078,冬瓜,14,3.857270693512304,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,382.15,251.50000000000003,627.1400000000001,309.64,456.05,283.0900000000001,417.74,76.9,66.0,162.7,86.2,124.2,89.8,96.2,2021-11-15
13104,冬瓜,14,5.410938845822567,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,251.50000000000003,627.1400000000001,309.64,456.05,283.0900000000001,417.74,324.39,66.0,162.7,86.2,124.2,89.8,96.2,89.6,2021-11-16
13130,冬瓜,14,4.969440832249675,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,627.1400000000001,309.64,456.05,283.0900000000001,417.74,324.39,254.8,162.7,86.2,124.2,89.8,96.2,89.6,3739.3,2021-11-17
13156,冬瓜,14,3.8106060606060614,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,309.64,456.05,283.0900000000001,417.74,324.39,254.8,201.26999999999995,86.2,124.2,89.8,96.2,89.6,3739.3,58.4,2021-11-18
13182,冬瓜,14,3.854578979717272,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,456.05,283.0900000000001,417.74,324.39,254.8,201.26999999999995,230.91,124.2,89.8,96.2,89.6,3739.3,58.4,67.3,2021-11-19
13208,冬瓜,14,3.5921113689095128,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,283.0900000000001,417.74,324.39,254.8,201.26999999999995,230.91,436.69,89.8,96.2,89.6,3739.3,58.4,67.3,142.5,2021-11-20
13234,冬瓜,14,3.671900161030596,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,417.74,324.39,254.8,201.26999999999995,230.91,436.69,351.43999999999994,96.2,89.6,3739.3,58.4,67.3,142.5,127.78,2021-11-21
13260,冬瓜,14,3.1524498886414265,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,324.39,254.8,201.26999999999995,230.91,436.69,351.43999999999994,278.67999999999995,89.6,3739.3,58.4,67.3,142.5,127.78,75.14,2021-11-22
13286,冬瓜,14,4.342411642411642,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,254.8,201.26999999999995,230.91,436.69,351.43999999999994,278.67999999999995,279.97,3739.3,58.4,67.3,142.5,127.78,75.14,75.14,2021-11-23
13312,冬瓜,14,3.6204241071428567,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,201.26999999999995,230.91,436.69,351.43999999999994,278.67999999999995,279.97,496.8,58.4,67.3,142.5,127.78,75.14,75.14,121.0,2021-11-24
13338,冬瓜,14,0.06814109592704518,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,230.91,436.69,351.43999999999994,278.67999999999995,279.97,496.8,349.48,67.3,142.5,127.78,75.14,75.14,121.0,1517.64,2021-11-25
13364,冬瓜,14,3.4464041095890403,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,436.69,351.43999999999994,278.67999999999995,279.97,496.8,349.48,350.33,142.5,127.78,75.14,75.14,121.0,1517.64,77.14,2021-11-26
13390,冬瓜,14,3.4310549777117383,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,351.43999999999994,278.67999999999995,279.97,496.8,349.48,350.33,408.51,127.78,75.14,75.14,121.0,1517.64,77.14,110.0,2021-11-27
13416,冬瓜,14,3.0644912280701755,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,278.67999999999995,279.97,496.8,349.48,350.33,408.51,470.14,75.14,75.14,121.0,1517.64,77.14,110.0,89.8,2021-11-28
13442,冬瓜,14,2.7503521677883858,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,279.97,496.8,349.48,350.33,408.51,470.14,263.26,75.14,121.0,1517.64,77.14,110.0,89.8,1254.0,2021-11-29
13468,冬瓜,14,3.7088102209209466,3.72597817407506,4.105785123966942,0.2302785904430563,4.541483017889552,3.7137272727272728,5.235412026726059,0.20993620414673048,2.589508196721312,496.8,349.48,350.33,408.51,470.14,263.26,157.96,121.0,1517.64,77.14,110.0,89.8,1254.0,61.0,2021-11-30
